C1	1997	4	1	4.68	 A
C1	1997	4	2	5.23	 A
C1	1997	4	3	6.21	 A
C1	1997	4	4	7.3	 A
C1	1997	4	5	5.56	 A
C1	1997	4	6	5.56	 A
C1	1997	4	7	6.87	 A
C1	1997	4	8	6.21	 A
C1	1997	4	9	6.21	 A
C1	1997	4	10	6.21	 A
C1	1997	4	11	5.89	 A
C1	1997	4	12	4.25	 A
C1	1997	4	13	4.25	 A
C1	1997	4	14	4.25	 A
C1	1997	4	15	3.59	 A
C1	1997	4	16	4.25	 A
C1	1997	4	17	5.67	 A
C1	1997	4	18	4.9	 A
C1	1997	4	19	4.25	 A
C1	1997	4	20	4.25	 A
C1	1997	4	21	4.25	 A
C1	1997	4	22	5.78	 A
C1	1997	4	23	4.57	 A
C1	1997	4	24	4.57	 A
C1	1997	4	25	6.0	 A
C1	1997	4	26	5.01	 A
C1	1997	4	27	8.77	 A
C1	1997	4	28	7.16	 A
C1	1997	4	29	7.45	 A
C1	1997	4	30	6.21	 A
C1	1997	5	1	6.0	 A
C1	1997	5	2	5.23	 A
C1	1997	5	3	6.87	 A
C1	1997	5	4	6.21	 A
C1	1997	5	5	6.87	 A
C1	1997	5	6	6.65	 A
C1	1997	5	7	6.0	 A
C1	1997	5	8	5.23	 A
C1	1997	5	9	5.01	 A
C1	1997	5	10	4.25	 A
C1	1997	5	11	4.25	 A
C1	1997	5	12	4.25	 A
C1	1997	5	13	4.25	 A
C1	1997	5	14	4.25	 A
C1	1997	5	15	3.92	 A
C1	1997	5	16	3.59	 A
C1	1997	5	17	3.59	 A
C1	1997	5	18	3.59	 A
C1	1997	5	19	3.59	 A
C1	1997	5	20	3.59	 A
C1	1997	5	21	6.87	 A
C1	1997	5	22	6.87	 A
C1	1997	5	23	5.89	 A
C1	1997	5	24	4.25	 A
C1	1997	5	25	4.57	 A
C1	1997	5	26	4.46	 A
C1	1997	5	27	4.25	 A
C1	1997	5	28	4.25	 A
C1	1997	5	29	7.74	 A
C1	1997	5	30	6.87	 A
C1	1997	5	31	6.21	 A
C1	1997	6	1	4.9	 A
C1	1997	6	2	4.57	 A
C1	1997	6	3	4.57	 A
C1	1997	6	4	4.46	 A
C1	1997	6	5	4.25	 A
C1	1997	6	6	4.25	 A
C1	1997	6	7	4.25	 A
C1	1997	6	8	4.9	 A
C1	1997	6	9	4.9	 A
C1	1997	6	10	5.78	 A
C1	1997	6	11	5.56	 A
C1	1997	6	12	5.01	 A
C1	1997	6	13	4.9	 A
C1	1997	6	14	8.6	 A
C1	1997	6	15	15.9	 A
C1	1997	6	16	14.3	 A
C1	1997	6	17	11.2	 A
C1	1997	6	18	13.0	 A
C1	1997	6	19	14.4	 A
C1	1997	6	20	18.1	 A
C1	1997	6	21	9.32	 A
C1	1997	6	22	21.7	 A
C1	1997	6	23	27.9	 A
C1	1997	6	24	18.8	 A
C1	1997	6	25	25.4	 A
C1	1997	6	26	13.7	 A
C1	1997	6	27	17.9	 A
C1	1997	6	28	20.2	 A
C1	1997	6	29	33.0	 A
C1	1997	6	30	26.4	 A
C1	1997	7	1	81.6	 A
C1	1997	7	2	32.2	 A
C1	1997	7	3	24.4	 A
C1	1997	7	4	43.7	 A
C1	1997	7	5	64.5	 A
C1	1997	7	6	43.3	 A
C1	1997	7	7	32.2	 A
C1	1997	7	8	42.2	 A
C1	1997	7	9	34.5	 A
C1	1997	7	10	40.5	 A
C1	1997	7	11	52.7	 A
C1	1997	7	12	41.7	 A
C1	1997	7	13	38.0	 A
C1	1997	7	14	70.8	 A
C1	1997	7	15	50.9	 A
C1	1997	7	16	73.8	 A
C1	1997	7	17	44.2	 A
C1	1997	7	18	47.5	 A
C1	1997	7	19	51.4	 A
C1	1997	7	20	49.1	 A
C1	1997	7	21	43.0	 A
C1	1997	7	22	49.8	 A
C1	1997	7	23	53.5	 A
C1	1997	7	24	51.6	 A
C1	1997	7	25	46.8	 A
C1	1997	7	26	40.7	 A
C1	1997	7	27	39.4	 A
C1	1997	7	28	50.8	 A
C1	1997	7	29	40.4	 A
C1	1997	7	30	39.4	 A
C1	1997	7	31	35.0	 A
C1	1997	8	1	30.7	 A
C1	1997	8	2	31.6	 A
C1	1997	8	3	47.8	 A
C1	1997	8	4	45.2	 A
C1	1997	8	5	49.1	 A
C1	1997	8	6	44.2	 A
C1	1997	8	7	46.5	 A
C1	1997	8	8	62.8	 A
C1	1997	8	9	43.3	 A
C1	1997	8	10	54.2	 A
C1	1997	8	11	49.1	 A
C1	1997	8	12	180.0	 A
C1	1997	8	13	91.6	 A
C1	1997	8	14	68.5	 A
C1	1997	8	15	73.1	 A
C1	1997	8	16	73.1	 A
C1	1997	8	17	68.1	 A
C1	1997	8	18	71.5	 A
C1	1997	8	19	57.8	 A
C1	1997	8	20	54.9	 A
C1	1997	8	21	48.5	 A
C1	1997	8	22	44.9	 A
C1	1997	8	23	46.5	 A
C1	1997	8	24	47.2	 A
C1	1997	8	25	44.2	 A
C1	1997	8	26	44.6	 A
C1	1997	8	27	35.0	 A
C1	1997	8	28	33.0	 A
C1	1997	8	29	30.7	 A
C1	1997	8	30	37.1	 A
C1	1997	8	31	35.9	 A
C1	1997	9	1	35.9	 A
C1	1997	9	2	32.7	 A
C1	1997	9	3	35.6	 A
C1	1997	9	4	35.0	 A
C1	1997	9	5	35.0	 A
C1	1997	9	6	37.1	 A
C1	1997	9	7	33.3	 A
C1	1997	9	8	36.5	 A
C1	1997	9	9	35.0	 A
C1	1997	9	10	41.0	 A
C1	1997	9	11	42.6	 A
C1	1997	9	12	39.4	 A
C1	1997	9	13	35.6	 A
C1	1997	9	14	35.0	 A
C1	1997	9	15	42.6	 A
C1	1997	9	16	43.6	 A
C1	1997	9	17	42.3	 A
C1	1997	9	18	47.1	 A
C1	1997	9	19	38.2	 A
C1	1997	9	20	44.6	 A
C1	1997	9	21	39.4	 A
C1	1997	9	22	44.9	 A
C1	1997	9	23	43.6	 A
C1	1997	9	24	39.4	 A
C1	1997	9	25	35.6	 A
C1	1997	9	26	31.9	 A
C1	1997	9	27	30.7	 A
C1	1997	9	28	62.5	 A
C1	1997	9	29	35.0	 A
C1	1997	9	30	32.7	 A
C1	1997	10	1	30.7	 A
C1	1997	10	2	29.2	 A
C1	1997	10	3	27.4	 A
C1	1997	10	4	23.1	 A
C1	1997	10	5	23.1	 A
C1	1997	10	6	23.1	 A
C1	1997	10	7	23.1	 A
C1	1997	10	8	21.8	 A
C1	1997	10	9	21.8	 A
C1	1997	10	10	20.5	 A
C1	1997	10	11	20.5	 A
C1	1997	10	12	19.8	 A
C1	1997	10	13	19.8	 A
C1	1997	10	14	19.8	 A
C1	1997	10	15	19.8	 A
C1	1997	10	16	19.8	 A
C1	1997	10	17	19.8	 A
C1	1997	10	18	19.2	 A
C1	1997	10	19	18.8	 A
C1	1997	10	20	17.9	 A
C1	1997	10	21	17.5	 A
C1	1997	10	22	17.0	 A
C1	1997	10	23	15.5	 A
C1	1997	10	24	15.5	 A
C1	1997	10	25	15.5	 A
C1	1997	10	26	15.0	 A
C1	1997	10	27	15.0	 A
C1	1997	10	28	14.6	 A
C1	1997	10	29	14.4	 A
C1	1997	10	30	13.9	 A
C1	1997	10	31	13.9	 A
C1	1997	11	1	13.7	 A
C1	1997	11	2	13.4	 A
C1	1997	11	3	13.4	 A
C1	1997	11	4	13.4	 A
C1	1997	11	5	13.4	 A
C1	1997	11	6	13.4	 A
C1	1997	11	7	13.4	 A
C1	1997	11	8	12.8	 A
C1	1997	11	9	12.8	 A
C1	1997	11	10	12.8	 A
C1	1997	11	11	12.8	 A
C1	1997	11	12	12.8	 A
C1	1997	11	13	12.3	 A
C1	1997	11	14	12.3	 A
C1	1997	11	15	11.2	 A
C1	1997	11	16	11.2	 A
C1	1997	11	17	11.2	 A
C1	1997	11	18	11.2	 A
C1	1997	11	19	11.2	 A
C1	1997	11	20	10.9	 A
C1	1997	11	21	9.9	 A
C1	1997	11	22	9.47	 A
C1	1997	11	23	9.04	 A
C1	1997	11	24	8.6	 A
C1	1997	11	25	8.6	 A
C1	1997	11	26	8.89	 A
C1	1997	11	27	8.75	 A
C1	1997	11	28	8.17	 A
C1	1997	11	29	8.17	 A
C1	1997	11	30	8.17	 A
C1	1997	12	1	8.6	 A
C1	1997	12	2	8.6	 A
C1	1997	12	3	8.6	 A
C1	1997	12	4	8.17	 A
C1	1997	12	5	8.17	 A
C1	1997	12	6	8.17	 A
C1	1997	12	7	8.17	 A
C1	1997	12	8	8.17	 A
C1	1997	12	9	9.47	 A
C1	1997	12	10	10.8	 A
C1	1997	12	11	12.3	 A
C1	1997	12	12	11.2	 A
C1	1997	12	13	9.9	 A
C1	1997	12	14	10.8	 A
C1	1997	12	15	9.76	 A
C1	1997	12	16	9.04	 A
C1	1997	12	17	8.75	 A
C1	1997	12	18	9.04	 A
